contig,run,gene,diagnosis,read_count,length,mapped,unmapped,net_mapped,length_right,average_depth
None,SRR6468546,NP_417772.1,nonIBD,13984243,0.0,0.0,0.0,0.0,0.0,0.0
k119_106908_36,SRR6468606,NP_417774.1,CD,46499575,345.0,278.0,56.0,222.0,345.0,69.8
None,SRR6468676,NP_416228.1,CD,15391353,0.0,0.0,0.0,0.0,0.0,0.0
k119_18807_1,SRR1765359,YP_026260.1,CD,1557747,885.0,34.0,4.0,30.0,885.0,3.74
k119_74010_11,SRR6468693,NP_417763.1,UC,26314296,369.0,254.0,62.0,192.0,369.0,56.7
None,ERR011248,NP_417764.1,nonIBD,11842987,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011195,NP_414725.1,nonIBD,2921757,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468578,NP_417767.1,nonIBD,31317745,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468570,NP_418410.1,UC,4641820,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765433,NP_417698.1,nonIBD,2575402,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011236,NP_414711.1,nonIBD,10861521,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011276,NP_417771.1,UC,8830536,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215702,NP_417772.1,CD,2155765,0.0,0.0,0.0,0.0,0.0,0.0
k119_6884_1,SRR1211606,NP_417773.1,nonIBD,2452207,525.0,40.0,0.0,40.0,525.0,7.21
None,SRR1765469,NP_417772.1,CD,2816220,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214009,NP_417698.1,CD,2089084,0.0,0.0,0.0,0.0,0.0,0.0
k119_36159_2,SRR6468607,NP_415431.1,CD,15607343,1689.0,131.0,3.0,128.0,1689.0,7.26
k119_113662_2,SRR6468607,NP_415431.1,CD,15607343,1704.0,176.0,6.0,170.0,1704.0,9.75
k119_77780_24,SRR2145364,NP_417776.1,nonIBD,23762075,828.0,218.0,45.0,173.0,828.0,25.1
None,SRR1214923,NP_417763.1,CD,4427724,0.0,0.0,0.0,0.0,0.0,0.0
k119_34907_194,SRR6468694,NP_417800.1,CD,5879632,471.0,98.0,22.0,76.0,471.0,18.54
k119_950_2,SRR6468694,NP_417800.1,CD,5879632,471.0,31.0,3.0,28.0,471.0,6.25
k119_30263_8,SRR6468694,NP_417800.1,CD,5879632,471.0,45.0,7.0,38.0,471.0,8.44
None,SRR1212309,NP_417775.1,CD,3474761,0.0,0.0,0.0,0.0,0.0,0.0
k119_32356_1,SRR1215867,NP_417778.1,nonIBD,2452530,291.0,16.0,0.0,16.0,291.0,4.97
k119_32879_1,SRR1215867,NP_417778.1,nonIBD,2452530,267.0,14.0,2.0,12.0,267.0,4.42
None,SRR1765457,NP_417767.1,CD,3079664,0.0,0.0,0.0,0.0,0.0,0.0
k79_33662_7,ERR011204,NP_417779.1,nonIBD,8625675,639.0,155.0,9.0,146.0,639.0,17.8
k79_27337_2,ERR011204,NP_417779.1,nonIBD,8625675,639.0,124.0,10.0,114.0,639.0,14.02
k119_127001_37,SRR6468689,YP_026260.1,nonIBD,63431155,933.0,334.0,28.0,306.0,933.0,33.3
k119_93486_7,SRR6468689,YP_026260.1,nonIBD,63431155,927.0,138.0,10.0,128.0,927.0,13.92
k119_34540_39,SRR6468689,YP_026260.1,nonIBD,63431155,921.0,626.0,40.0,586.0,921.0,62.8
k119_12431_4,SRR2145424,NP_416229.1,CD,7706149,1017.0,103.0,9.0,94.0,1017.0,9.69
None,SRR6468531,NP_417780.1,UC,12104909,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215974,NP_414725.1,CD,4415865,0.0,0.0,0.0,0.0,0.0,0.0
k119_15689_3,SRR1211639,NP_416690.1,CD,4344319,612.0,78.0,4.0,74.0,612.0,12.04
k119_10557_2,SRR1765359,NP_417771.1,CD,1557747,192.0,14.0,0.0,14.0,192.0,6.17
k119_36625_4,SRR1757178,NP_418410.1,nonIBD,3598870,429.0,76.0,12.0,64.0,429.0,16.06
None,SRR1219485,NP_414711.1,CD,2569258,0.0,0.0,0.0,0.0,0.0,0.0
k79_73658_2,ERR011160,NP_417778.1,nonIBD,10783425,621.0,69.0,9.0,60.0,621.0,8.0
None,SRR2145424,NP_417637.1,CD,7706149,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011304,NP_416690.1,CD,13148040,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145520,NP_417801.1,CD,9695363,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765367,NP_417764.1,CD,3418966,0.0,0.0,0.0,0.0,0.0,0.0
k119_7769_9,SRR1765384,NP_417756.1,nonIBD,3087960,390.0,26.0,4.0,22.0,390.0,5.98
None,ERR011276,YP_026260.1,UC,8830536,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765465,NP_417697.1,CD,1499594,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765445,NP_414725.1,CD,1433898,0.0,0.0,0.0,0.0,0.0,0.0
k119_17627_1,SRR1765520,NP_417763.1,CD,1403699,288.0,18.0,4.0,14.0,288.0,5.63
None,ERR011191,NP_418411.1,nonIBD,11845709,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215963,NP_415431.1,CD,4076274,0.0,0.0,0.0,0.0,0.0,0.0
k119_10168_30,SRR6468602,NP_417767.1,CD,13609338,540.0,620.0,56.0,564.0,540.0,102.61
k119_16387_19,SRR6468602,NP_417767.1,CD,13609338,540.0,147.0,13.0,134.0,540.0,25.0
k119_23683_49,SRR6468602,NP_417767.1,CD,13609338,540.0,103.0,13.0,90.0,540.0,16.79
k119_27516_11,SRR6468697,NP_417770.1,UC,17676488,258.0,30.0,8.0,22.0,258.0,9.76
None,ERR011297,NP_417637.1,UC,9201738,0.0,0.0,0.0,0.0,0.0,0.0
k119_11041_10,SRR6468703,NP_417778.1,UC,11416415,621.0,77.0,7.0,70.0,621.0,11.15
None,SRR6468567,NP_416690.1,nonIBD,16935134,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011132,NP_417764.1,nonIBD,9036625,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR5650060,NP_417780.1,UC,8599308,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215012,NP_417765.1,CD,3720163,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011297,NP_416229.1,UC,9201738,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011272,NP_417762.1,nonIBD,16500558,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011098,NP_417779.1,nonIBD,9717682,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765191,NP_417634.1,CD,2084709,0.0,0.0,0.0,0.0,0.0,0.0
k119_12020_26,SRR1765644,NP_417762.1,CD,3725208,504.0,80.0,12.0,68.0,504.0,14.51
k119_9066_1,SRR1214895,NP_417635.1,CD,2155456,408.0,10.0,0.0,10.0,408.0,2.36
k119_77505_2,SRR2145343,NP_417801.1,CD,28762674,378.0,56.0,24.0,32.0,378.0,13.63
k119_10045_61,SRR2145343,NP_417801.1,CD,28762674,372.0,209.0,100.0,109.0,372.0,50.45
k119_33737_2,SRR6468610,NP_414725.1,CD,13038047,387.0,29.0,3.0,26.0,387.0,6.94
None,ERR011268,NP_417770.1,nonIBD,13049077,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765185,NP_414711.1,CD,3595743,0.0,0.0,0.0,0.0,0.0,0.0
k119_40766_6,SRR6468630,NP_417697.1,UC,20260275,393.0,120.0,18.0,102.0,393.0,26.65
k119_99738_11,SRR6468630,NP_417697.1,UC,20260275,393.0,179.0,37.0,142.0,393.0,38.21
k119_32987_1,SRR6468668,NP_417637.1,UC,43566133,1821.0,209.0,17.0,192.0,1821.0,10.83
None,SRR1764983,NP_417773.1,CD,2076996,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468626,NP_417760.1,nonIBD,15817358,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145382,NP_417780.1,nonIBD,6515322,0.0,0.0,0.0,0.0,0.0,0.0
k79_54292_1,ERR011128,NP_417776.1,nonIBD,13342131,654.0,71.0,37.0,34.0,654.0,7.83
None,SRR1214484,NP_418411.1,CD,1437537,0.0,0.0,0.0,0.0,0.0,0.0
k119_29683_5,SRR1765504,NP_417764.1,nonIBD,3090510,534.0,38.0,4.0,34.0,534.0,6.57
k119_7873_112,SRR6468618,NP_417775.1,CD,15744003,282.0,92.0,36.0,56.0,282.0,26.52
k119_8825_5,SRR1765384,NP_417768.1,nonIBD,3087960,315.0,19.0,3.0,16.0,315.0,5.54
k119_1578_1,SRR6468668,NP_416229.1,UC,43566133,1194.0,151.0,11.0,140.0,1194.0,11.84
k119_26451_150,SRR6468668,NP_416229.1,UC,43566133,1020.0,419.0,39.0,380.0,1020.0,38.51
None,ERR011256,NP_417765.1,nonIBD,4449976,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145563,NP_414711.1,CD,15811418,0.0,0.0,0.0,0.0,0.0,0.0
k119_421_2,SRR1215835,NP_417764.1,CD,3948210,534.0,55.0,5.0,50.0,534.0,9.17
None,ERR011116,NP_417763.1,nonIBD,13204038,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011158,NP_417634.1,nonIBD,10138926,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011183,NP_417774.1,nonIBD,12904391,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468558,NP_417773.1,UC,8997486,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011198,NP_416690.1,nonIBD,11557886,0.0,0.0,0.0,0.0,0.0,0.0
k119_21909_23,SRR1757175,NP_415431.1,nonIBD,3935402,1674.0,252.0,12.0,240.0,1674.0,14.76
None,SRR1765417,YP_026260.1,CD,4043491,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765648,NP_417757.1,CD,7033161,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212160,NP_417760.1,CD,1298671,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011224,NP_414725.1,nonIBD,11840650,0.0,0.0,0.0,0.0,0.0,0.0
k79_53620_2,ERR011204,NP_417697.1,nonIBD,8625675,393.0,120.0,24.0,96.0,393.0,21.08
None,ERR011212,NP_417760.1,nonIBD,8047758,0.0,0.0,0.0,0.0,0.0,0.0
k119_4381_1,SRR2145567,NP_417774.1,CD,13393528,303.0,9.0,3.0,6.0,303.0,2.3
k119_66200_3,SRR2145567,NP_417774.1,CD,13393528,336.0,46.0,18.0,28.0,336.0,12.15
None,ERR011187,NP_414711.1,nonIBD,13260613,0.0,0.0,0.0,0.0,0.0,0.0
k119_50424_24,SRR2145627,NP_417772.1,CD,10910242,417.0,109.0,45.0,64.0,417.0,23.39
None,SRR1215659,NP_417769.1,CD,3255393,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219606,NP_416690.1,CD,3844303,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215278,NP_417800.1,CD,4040371,0.0,0.0,0.0,0.0,0.0,0.0
k119_72085_20,SRR6468681,NP_417757.1,nonIBD,18140624,357.0,125.0,15.0,110.0,357.0,31.22
k119_25045_83,SRR6468662,NP_417765.1,CD,68895802,393.0,181.0,29.0,152.0,393.0,42.09
k119_4990_1,SRR1765181,NP_417774.1,CD,1360708,333.0,24.0,2.0,22.0,333.0,6.59
k119_41455_2,SRR1765600,NP_417767.1,CD,6535179,540.0,26.0,4.0,22.0,540.0,4.31
None,SRR1214009,NP_417776.1,CD,2089084,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215614,NP_415431.1,CD,2664356,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215926,YP_026260.1,CD,2658142,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212268,NP_417756.1,CD,3525152,0.0,0.0,0.0,0.0,0.0,0.0
k119_25824_1,SRR2145480,NP_415431.1,CD,3643121,636.0,24.0,0.0,24.0,636.0,3.61
k119_30793_73,SRR2145480,NP_415431.1,CD,3643121,1836.0,1630.0,50.0,1580.0,1836.0,87.34
None,SRR2145364,NP_417698.1,nonIBD,23762075,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211665,NP_417801.1,nonIBD,2465600,0.0,0.0,0.0,0.0,0.0,0.0
k119_2813_2,SRR2145619,NP_417767.1,CD,7311396,540.0,29.0,5.0,24.0,540.0,4.67
None,SRR6468578,NP_414711.1,nonIBD,31317745,0.0,0.0,0.0,0.0,0.0,0.0
k119_8857_5,SRR1765295,NP_417637.1,CD,3426821,2901.0,188.0,8.0,180.0,2901.0,6.4
None,SRR6468538,NP_417771.1,UC,6416094,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145603,NP_417775.1,CD,9929185,0.0,0.0,0.0,0.0,0.0,0.0
k119_20605_3,SRR1765391,NP_417801.1,CD,3129786,378.0,38.0,12.0,26.0,378.0,8.81
None,SRR1765193,NP_418411.1,CD,3659522,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011236,NP_417767.1,nonIBD,10861521,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145388,NP_417801.1,CD,14295876,0.0,0.0,0.0,0.0,0.0,0.0
k119_8292_2,SRR1765465,NP_417779.1,CD,1499594,630.0,25.0,3.0,22.0,630.0,3.52
k119_36132_2,SRR1765350,NP_417780.1,CD,5964750,312.0,23.0,3.0,20.0,312.0,6.94
None,ERR011138,NP_416228.1,nonIBD,8427962,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011337,NP_417778.1,nonIBD,11864519,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011148,NP_417774.1,nonIBD,10715225,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011193,NP_417634.1,nonIBD,2695953,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011153,NP_416690.1,nonIBD,7848441,0.0,0.0,0.0,0.0,0.0,0.0
k119_7999_25,SRR1757433,NP_417763.1,nonIBD,3785489,354.0,55.0,11.0,44.0,354.0,14.25
None,SRR6468593,NP_417773.1,UC,18224954,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765295,NP_416229.1,CD,3426821,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468506,NP_417764.1,UC,15540806,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765270,NP_417762.1,CD,4538152,0.0,0.0,0.0,0.0,0.0,0.0
k119_10722_16,SRR1765624,NP_417760.1,CD,3447471,435.0,55.0,7.0,48.0,435.0,10.68
k119_667_2,SRR1765624,NP_417760.1,CD,3447471,435.0,18.0,2.0,16.0,435.0,3.74
None,SRR1215522,NP_417780.1,CD,3967859,0.0,0.0,0.0,0.0,0.0,0.0
k119_41903_1,SRR6468608,NP_417635.1,CD,17118963,438.0,19.0,3.0,16.0,438.0,4.14
k119_41334_1,SRR2145575,NP_418411.1,CD,11874498,690.0,52.0,12.0,40.0,690.0,6.74
k119_36712_5,SRR2145575,NP_418411.1,CD,11874498,705.0,98.0,18.0,80.0,705.0,13.14
None,SRR6468646,NP_417762.1,nonIBD,12027088,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011295,NP_418412.1,UC,11612102,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214739,NP_417775.1,CD,2164333,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011208,NP_417772.1,nonIBD,10021231,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215659,NP_417757.1,CD,3255393,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011105,NP_417780.1,nonIBD,8994717,0.0,0.0,0.0,0.0,0.0,0.0
k119_3128_1,SRR1765648,NP_417769.1,CD,7033161,369.0,31.0,3.0,28.0,369.0,7.41
None,SRR1765437,NP_417765.1,CD,3079732,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215710,NP_417778.1,CD,4008425,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011098,NP_417697.1,nonIBD,9717682,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765269,NP_417800.1,CD,1942293,0.0,0.0,0.0,0.0,0.0,0.0
k119_11083_4,SRR1215993,NP_417772.1,CD,4348896,417.0,35.0,5.0,30.0,417.0,7.1
None,SRR2145374,NP_416228.1,nonIBD,12417747,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212268,NP_417768.1,CD,3525152,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468554,NP_417778.1,CD,9328612,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765274,YP_026260.1,CD,3440429,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468642,YP_026260.1,nonIBD,6572620,0.0,0.0,0.0,0.0,0.0,0.0
k119_72085_32,SRR6468681,NP_417769.1,nonIBD,18140624,372.0,136.0,28.0,108.0,372.0,31.37
None,SRR1212319,NP_417635.1,CD,3224263,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211172,NP_417775.1,CD,3535245,0.0,0.0,0.0,0.0,0.0,0.0
k119_32662_1,SRR1212626,NP_417778.1,CD,1979449,306.0,11.0,1.0,10.0,306.0,3.55
None,SRR1211496,NP_417778.1,CD,4423549,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011233,NP_415431.1,nonIBD,10641907,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765413,NP_417762.1,CD,2803220,0.0,0.0,0.0,0.0,0.0,0.0
k119_7758_20,SRR1757110,NP_417765.1,nonIBD,3926417,393.0,82.0,14.0,68.0,393.0,18.77
None,SRR2145444,NP_417635.1,CD,10722613,0.0,0.0,0.0,0.0,0.0,0.0
k119_8282_3,SRR6468630,NP_417779.1,UC,20260275,645.0,205.0,19.0,186.0,645.0,28.78
k119_20133_2,SRR6468630,NP_417779.1,UC,20260275,627.0,356.0,48.0,308.0,627.0,51.32
None,ERR011094,NP_417772.1,nonIBD,9858261,0.0,0.0,0.0,0.0,0.0,0.0
k79_6134_1,ERR011128,NP_417698.1,nonIBD,13342131,429.0,29.0,15.0,14.0,429.0,4.66
k79_40508_3,ERR011128,NP_417698.1,nonIBD,13342131,429.0,78.0,60.0,18.0,429.0,12.33
k79_52510_1,ERR011128,NP_417698.1,nonIBD,13342131,429.0,49.0,21.0,28.0,429.0,7.98
k79_91300_1,ERR011341,NP_417763.1,UC,11319913,345.0,17.0,3.0,14.0,345.0,3.52
None,SRR1765533,NP_417780.1,CD,3379709,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215635,NP_417760.1,CD,1297148,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145497,NP_414725.1,CD,8502323,0.0,0.0,0.0,0.0,0.0,0.0
k119_17070_12,SRR2145320,NP_417773.1,CD,8526204,699.0,1542.0,223.0,1319.0,699.0,207.66
k119_50882_1,SRR1765548,NP_417697.1,CD,5922728,393.0,32.0,4.0,28.0,393.0,7.33
k119_20199_2,SRR1215658,NP_417780.1,CD,2635179,312.0,15.0,3.0,12.0,312.0,4.57
k79_80472_1,ERR011104,NP_417757.1,nonIBD,15110411,366.0,33.0,11.0,22.0,366.0,6.48
None,SRR6468572,NP_417635.1,CD,30933198,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011172,NP_417772.1,nonIBD,8645254,0.0,0.0,0.0,0.0,0.0,0.0
k119_152552_2,SRR5650074,NP_417800.1,CD,48695643,474.0,78.0,12.0,66.0,474.0,14.89
k119_14872_7,SRR5650074,NP_417800.1,CD,48695643,471.0,234.0,88.0,146.0,471.0,35.09
None,ERR011232,NP_417774.1,nonIBD,11601008,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215699,NP_417801.1,CD,3477913,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011242,NP_416228.1,nonIBD,11924680,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211479,NP_418410.1,CD,4443113,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145571,NP_414725.1,CD,6557434,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011229,NP_416690.1,nonIBD,11070884,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765616,NP_418411.1,CD,3212196,0.0,0.0,0.0,0.0,0.0,0.0
k119_20436_4,SRR1215851,NP_417775.1,CD,4032803,279.0,18.0,2.0,16.0,279.0,5.66
k119_15426_5,SRR1215851,NP_417775.1,CD,4032803,279.0,21.0,3.0,18.0,279.0,6.25
k119_57666_4,SRR2145639,NP_417773.1,CD,11295160,702.0,32.0,12.0,20.0,702.0,4.26
None,SRR1211570,NP_417778.1,CD,3963374,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011144,NP_418410.1,nonIBD,8317848,0.0,0.0,0.0,0.0,0.0,0.0
k119_11345_4,SRR6468597,NP_417760.1,nonIBD,14292234,438.0,29.0,1.0,28.0,438.0,5.98
None,SRR1765274,NP_417771.1,CD,3440429,0.0,0.0,0.0,0.0,0.0,0.0
k119_71485_3,SRR6468581,NP_417697.1,CD,11199413,393.0,32.0,4.0,28.0,393.0,7.56
k119_58144_4,SRR6468581,NP_417697.1,CD,11199413,393.0,43.0,5.0,38.0,393.0,9.6
None,SRR1765656,NP_417756.1,CD,3207420,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215925,NP_417801.1,CD,3874128,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215592,NP_417779.1,CD,3463497,0.0,0.0,0.0,0.0,0.0,0.0
k79_16365_2,ERR011346,NP_417800.1,nonIBD,8555350,471.0,67.0,5.0,62.0,471.0,10.1
None,SRR6468642,NP_417771.1,nonIBD,6572620,0.0,0.0,0.0,0.0,0.0,0.0
k119_16040_18,SRR6468602,NP_414711.1,CD,13609338,726.0,721.0,61.0,660.0,726.0,91.86
k119_26158_16,SRR6468602,NP_414711.1,CD,13609338,759.0,218.0,10.0,208.0,759.0,26.43
k79_39214_1,ERR011299,NP_417776.1,UC,11661463,663.0,44.0,2.0,42.0,663.0,4.92
None,SRR2145579,NP_417775.1,CD,10652867,0.0,0.0,0.0,0.0,0.0,0.0
k119_273121_1,SRR6468616,NP_417634.1,nonIBD,58087640,258.0,12.0,2.0,10.0,258.0,4.01
k119_105169_2,SRR6468616,NP_417634.1,nonIBD,58087640,267.0,47.0,15.0,32.0,267.0,11.13
None,SRR6468658,NP_417763.1,UC,15127745,0.0,0.0,0.0,0.0,0.0,0.0
k79_34817_1,ERR011260,NP_417756.1,nonIBD,10254897,393.0,41.0,31.0,10.0,393.0,6.19
k119_8134_2,SRR1765126,NP_418412.1,CD,1351751,498.0,27.0,7.0,20.0,498.0,4.99
None,ERR011283,NP_417764.1,UC,11999501,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145563,NP_417767.1,CD,15811418,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011216,NP_417773.1,nonIBD,10022598,0.0,0.0,0.0,0.0,0.0,0.0
k79_60608_1,ERR011126,NP_416229.1,nonIBD,4780305,798.0,139.0,3.0,136.0,798.0,12.79
None,ERR011329,NP_417779.1,UC,10934270,0.0,0.0,0.0,0.0,0.0,0.0
k119_106414_6,SRR6468510,NP_418412.1,UC,16517077,498.0,176.0,22.0,154.0,498.0,31.65
k79_70124_4,ERR011156,NP_417775.1,nonIBD,10318598,279.0,30.0,6.0,24.0,279.0,7.22
k79_126638_1,ERR011156,NP_417775.1,nonIBD,10318598,258.0,19.0,1.0,18.0,258.0,5.39
None,SRR6468518,NP_417765.1,CD,10347438,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219364,NP_417698.1,CD,1376810,0.0,0.0,0.0,0.0,0.0,0.0
k119_15095_2,SRR1765572,NP_418410.1,CD,2954561,432.0,14.0,0.0,14.0,432.0,3.02
k119_22532_24,SRR6468666,NP_417776.1,CD,56691897,828.0,613.0,57.0,556.0,828.0,68.44
k119_43228_32,SRR6468666,NP_417776.1,CD,56691897,822.0,209.0,15.0,194.0,822.0,23.91
None,SRR1215523,NP_417769.1,CD,4802935,0.0,0.0,0.0,0.0,0.0,0.0
k79_14063_3,ERR011220,NP_418411.1,nonIBD,11106562,708.0,125.0,5.0,120.0,708.0,12.49
None,SRR1765185,NP_417767.1,CD,3595743,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215843,NP_418410.1,CD,2351584,0.0,0.0,0.0,0.0,0.0,0.0
k119_45807_5,SRR2145396,NP_417800.1,CD,26735940,471.0,36.0,14.0,22.0,471.0,6.3
k119_40468_2,SRR2145396,NP_417800.1,CD,26735940,471.0,47.0,16.0,31.0,471.0,8.47
k119_89415_3,SRR2145396,NP_417800.1,CD,26735940,471.0,177.0,56.0,121.0,471.0,31.0
None,SRR1765544,NP_417772.1,CD,6567296,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765532,NP_417757.1,nonIBD,2857185,0.0,0.0,0.0,0.0,0.0,0.0
k119_28487_30,SRR6468526,NP_417770.1,CD,14741769,258.0,59.0,9.0,50.0,258.0,19.22
k119_24858_24,SRR6468526,NP_417770.1,CD,14741769,255.0,78.0,10.0,68.0,255.0,24.75
None,SRR1215675,NP_417698.1,CD,2303215,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011168,NP_417760.1,nonIBD,10947155,0.0,0.0,0.0,0.0,0.0,0.0
k79_6317_1,ERR011126,NP_417637.1,nonIBD,4780305,1488.0,367.0,10.0,357.0,1488.0,18.28
k79_23869_3,ERR011126,NP_417637.1,nonIBD,4780305,1164.0,325.0,12.0,313.0,1164.0,20.67
None,ERR011252,NP_417698.1,nonIBD,4121053,0.0,0.0,0.0,0.0,0.0,0.0
k119_12592_25,SRR1765396,NP_417762.1,CD,3746069,504.0,84.0,12.0,72.0,504.0,15.66
None,SRR1765373,NP_416229.1,CD,1354003,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765649,NP_417780.1,nonIBD,2601286,0.0,0.0,0.0,0.0,0.0,0.0
k119_9185_1,SRR1765303,NP_417775.1,CD,1242115,243.0,7.0,1.0,6.0,243.0,2.69
None,SRR1765457,NP_414711.1,CD,3079664,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765417,NP_417771.1,CD,4043491,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215918,NP_417764.1,CD,3650650,0.0,0.0,0.0,0.0,0.0,0.0
k79_84476_5,ERR011104,NP_417769.1,nonIBD,15110411,369.0,35.0,17.0,18.0,369.0,6.33
k79_24046_3,ERR011104,NP_417769.1,nonIBD,15110411,369.0,39.0,17.0,22.0,369.0,7.19
None,SRR1765656,NP_417768.1,CD,3207420,0.0,0.0,0.0,0.0,0.0,0.0
k119_11229_6,SRR6468680,NP_417780.1,nonIBD,14227217,312.0,22.0,2.0,20.0,312.0,5.76
k119_37477_6,SRR1757262,NP_418412.1,nonIBD,3579660,498.0,88.0,14.0,74.0,498.0,15.97
k119_6164_2,SRR1765373,NP_417637.1,CD,1354003,2199.0,123.0,5.0,118.0,2199.0,5.52
k119_40325_50,SRR1757434,NP_417800.1,nonIBD,3915406,471.0,73.0,7.0,66.0,471.0,13.87
None,ERR011345,NP_417770.1,nonIBD,9975079,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468641,NP_417801.1,nonIBD,15283942,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011149,NP_415431.1,nonIBD,16747324,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215926,NP_417771.1,CD,2658142,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011311,NP_417635.1,nonIBD,11136490,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468711,NP_417772.1,CD,6068836,0.0,0.0,0.0,0.0,0.0,0.0
k119_83541_2,SRR6468538,YP_026260.1,UC,6416094,921.0,64.0,6.0,58.0,921.0,6.05
